
Zeit;Weg;Kraft;Biegespannung;
145,51;7,133;212,90;31,10;
145,51;7,134;213,60;31,21;
145,51;7,134;214,00;31,26;
145,52;7,134;214,40;31,32;
145,52;7,135;214,60;31,35;
145,53;7,135;213,40;31,18;
145,54;7,135;212,80;31,09;
145,54;7,135;212,70;31,07;
145,54;7,135;213,00;31,12;
145,55;7,136;213,90;31,25;
145,55;7,136;213,70;31,22;
145,56;7,136;213,30;31,16;
145,57;7,137;213,40;31,18;
145,57;7,137;213,80;31,23;
145,57;7,137;214,20;31,29;
145,58;7,138;214,80;31,38;
145,59;7,139;214,20;31,29;
145,59;7,139;213,40;31,18;
145,60;7,139;213,40;31,18;
145,60;7,140;213,40;31,18;
145,60;7,140;213,90;31,25;
145,61;7,140;214,10;31,28;
145,62;7,141;214,40;31,32;
145,62;7,141;214,20;31,29;
145,63;7,141;213,90;31,25;
145,63;7,141;214,90;31,40;
145,63;7,141;214,40;31,32;
145,64;7,142;214,30;31,31;
145,65;7,142;215,20;31,44;
145,65;7,142;214,20;31,29;
145,65;7,143;214,60;31,35;
145,66;7,143;215,00;31,41;
145,66;7,144;214,50;31,34;
145,67;7,144;214,20;31,29;
145,68;7,144;214,00;31,26;
145,68;7,144;214,50;31,34;
145,68;7,145;214,70;31,37;
145,69;7,146;214,90;31,40;
145,70;7,146;215,10;31,42;
145,70;7,146;214,40;31,32;
145,71;7,147;214,10;31,28;
145,71;7,147;214,10;31,28;
145,71;7,147;213,70;31,22;
145,72;7,148;213,30;31,16;
145,73;7,148;213,20;31,15;
145,73;7,148;213,90;31,25;
145,74;7,148;213,70;31,22;
145,74;7,148;214,50;31,34;
145,74;7,149;214,70;31,37;
145,75;7,149;214,50;31,34;
145,76;7,150;215,20;31,44;
145,76;7,150;215,10;31,42;
145,76;7,150;215,10;31,42;
145,77;7,150;215,00;31,41;
145,77;7,151;214,60;31,35;
145,78;7,152;214,90;31,40;
145,79;7,152;214,90;31,40;
145,79;7,152;215,00;31,41;
145,79;7,153;215,20;31,44;
145,80;7,153;214,60;31,35;
145,80;7,153;214,50;31,34;
145,81;7,154;214,30;31,31;
145,82;7,154;214,40;31,32;
145,82;7,154;214,60;31,35;
145,82;7,155;214,60;31,35;
145,83;7,155;214,90;31,40;
145,84;7,155;214,90;31,40;
145,84;7,155;214,90;31,40;
145,85;7,156;214,40;31,32;
145,85;7,156;213,70;31,22;
145,85;7,156;213,10;31,13;
145,86;7,157;212,60;31,06;
145,87;7,157;213,30;31,16;
145,87;7,157;213,50;31,19;
145,88;7,158;213,80;31,23;
145,88;7,158;214,00;31,26;
145,88;7,159;213,50;31,19;
145,89;7,159;213,80;31,23;
145,90;7,159;213,80;31,23;
145,90;7,160;214,20;31,29;
145,90;7,160;214,50;31,34;
145,91;7,160;214,40;31,32;
145,91;7,161;215,30;31,45;
145,92;7,161;214,60;31,35;
145,93;7,161;214,50;31,34;
145,93;7,161;214,80;31,38;
145,93;7,161;213,80;31,23;
145,94;7,162;214,50;31,34;
145,95;7,162;214,50;31,34;
145,95;7,162;214,60;31,35;
145,96;7,163;213,90;31,25;
145,96;7,163;214,00;31,26;
145,96;7,164;214,30;31,31;
145,97;7,164;213,90;31,25;
145,98;7,165;214,30;31,31;
145,98;7,165;214,60;31,35;
145,99;7,165;213,80;31,23;
145,99;7,166;214,10;31,28;
145,99;7,166;214,40;31,32;
146,00;7,166;213,70;31,22;
146,01;7,167;214,40;31,32;
146,01;7,167;213,80;31,23;
146,01;7,167;213,90;31,25;
146,02;7,168;214,80;31,38;
146,02;7,168;214,90;31,40;
146,03;7,168;216,10;31,57;
146,04;7,168;216,30;31,60;
146,04;7,168;215,70;31,51;
146,04;7,169;216,00;31,56;
146,05;7,169;215,50;31,48;
146,05;7,169;215,00;31,41;
146,06;7,170;215,30;31,45;
146,07;7,170;214,60;31,35;
146,07;7,170;214,20;31,29;
146,07;7,171;214,80;31,38;
146,08;7,172;214,50;31,34;
146,09;7,172;215,10;31,42;
146,09;7,172;215,50;31,48;
146,10;7,173;215,70;31,51;
146,10;7,173;216,00;31,56;
146,10;7,173;216,20;31,59;
146,11;7,174;216,00;31,56;
146,12;7,174;215,80;31,53;
146,12;7,174;215,30;31,45;
146,13;7,174;215,10;31,42;
146,13;7,174;214,90;31,40;
146,13;7,175;214,50;31,34;
146,14;7,175;214,80;31,38;
146,15;7,175;215,00;31,41;
146,15;7,176;215,40;31,47;
146,15;7,176;216,30;31,60;
146,16;7,176;215,90;31,54;
146,16;7,177;215,30;31,45;
146,17;7,177;215,10;31,42;
146,18;7,177;214,10;31,28;
146,18;7,178;214,40;31,32;
146,18;7,179;214,40;31,32;
146,19;7,179;215,10;31,42;
146,20;7,179;215,50;31,48;
146,20;7,180;215,70;31,51;
146,21;7,180;216,20;31,59;
146,21;7,180;215,70;31,51;
146,21;7,181;215,10;31,42;
146,22;7,181;214,80;31,38;
146,23;7,181;214,10;31,28;
146,23;7,181;214,10;31,28;
146,24;7,181;214,70;31,37;
146,24;7,182;214,50;31,34;
146,24;7,182;214,50;31,34;
146,25;7,182;214,60;31,35;
146,26;7,183;214,30;31,31;
146,26;7,183;214,70;31,37;
146,26;7,183;215,00;31,41;
146,27;7,184;215,50;31,48;
146,27;7,185;215,60;31,50;
146,28;7,185;215,40;31,47;
146,29;7,185;215,20;31,44;
146,29;7,186;214,60;31,35;
146,29;7,186;214,40;31,32;
146,30;7,186;214,80;31,38;
146,30;7,187;215,30;31,45;
146,31;7,187;215,20;31,44;
146,32;7,187;216,00;31,56;
146,32;7,188;216,30;31,60;
146,32;7,188;215,90;31,54;
146,33;7,188;216,30;31,60;
146,34;7,188;215,90;31,54;
146,34;7,188;215,50;31,48;
146,35;7,189;215,80;31,53;
146,35;7,189;216,10;31,57;
146,35;7,189;216,00;31,56;
146,36;7,190;216,10;31,57;
146,37;7,190;216,00;31,56;
146,37;7,190;215,20;31,44;
146,38;7,191;215,40;31,47;
146,38;7,192;214,90;31,40;
146,38;7,192;215,20;31,44;
146,39;7,192;215,00;31,41;
146,40;7,193;215,20;31,44;
146,40;7,193;215,20;31,44;
146,40;7,193;215,20;31,44;
146,41;7,194;216,20;31,59;
146,41;7,194;215,50;31,48;
146,42;7,194;215,50;31,48;
146,43;7,194;215,10;31,42;
146,43;7,194;215,00;31,41;
146,43;7,195;215,80;31,53;
146,44;7,195;216,20;31,59;
146,45;7,195;216,20;31,59;
146,45;7,196;215,50;31,48;
146,46;7,196;214,40;31,32;
146,46;7,196;213,90;31,25;
146,46;7,197;214,20;31,29;
146,47;7,198;214,00;31,26;
146,48;7,198;215,20;31,44;
146,48;7,198;215,30;31,45;
146,49;7,199;215,20;31,44;
146,49;7,199;216,60;31,64;
146,49;7,199;216,70;31,66;
146,50;7,200;217,30;31,75;
146,51;7,200;217,50;31,78;
146,51;7,200;216,40;31,61;
146,51;7,200;215,60;31,50;
146,52;7,201;215,40;31,47;
146,52;7,201;215,20;31,44;
146,53;7,201;215,10;31,42;
146,54;7,201;215,30;31,45;
146,54;7,202;215,40;31,47;
146,54;7,202;215,60;31,50;
146,55;7,202;216,50;31,63;
146,55;7,203;216,50;31,63;
146,56;7,203;215,80;31,53;
146,57;7,203;215,40;31,47;
146,57;7,204;215,00;31,41;
146,57;7,204;215,10;31,42;
146,58;7,205;215,80;31,53;
146,59;7,205;216,10;31,57;
146,59;7,206;215,80;31,53;
146,60;7,206;215,40;31,47;
146,60;7,206;214,50;31,34;
146,60;7,207;214,90;31,40;
146,61;7,207;215,30;31,45;
146,62;7,207;215,50;31,48;
146,62;7,207;216,20;31,59;
146,63;7,207;216,00;31,56;
146,63;7,208;215,90;31,54;
146,63;7,208;216,10;31,57;
146,64;7,208;216,20;31,59;
146,65;7,209;215,70;31,51;
146,65;7,209;216,70;31,66;
146,65;7,209;216,60;31,64;
146,66;7,210;216,60;31,64;
146,66;7,210;217,10;31,72;
146,67;7,210;215,90;31,54;
146,68;7,211;216,20;31,59;
146,68;7,212;216,10;31,57;
146,68;7,212;216,60;31,64;
146,69;7,212;216,60;31,64;
146,70;7,213;216,50;31,63;
146,70;7,213;216,60;31,64;
146,71;7,213;216,20;31,59;
146,71;7,214;216,30;31,60;
146,71;7,214;216,70;31,66;
146,72;7,214;217,60;31,79;
146,73;7,214;217,40;31,76;
146,73;7,214;216,70;31,66;
146,74;7,215;216,00;31,56;
146,74;7,215;215,10;31,42;
146,74;7,215;214,60;31,35;
146,75;7,216;215,30;31,45;
146,76;7,216;215,60;31,50;
146,76;7,216;215,50;31,48;
146,76;7,217;216,50;31,63;
146,77;7,218;216,00;31,56;
146,77;7,218;215,40;31,47;
146,78;7,218;216,20;31,59;
146,79;7,219;215,80;31,53;
146,79;7,219;216,10;31,57;
146,79;7,219;216,70;31,66;
146,80;7,219;216,60;31,64;
146,80;7,220;217,20;31,73;
146,81;7,220;217,80;31,82;
146,82;7,220;218,10;31,86;
146,82;7,220;217,40;31,76;
146,82;7,221;216,70;31,66;
146,83;7,221;216,60;31,64;
146,84;7,221;217,10;31,72;
146,84;7,222;217,10;31,72;
146,85;7,222;217,40;31,76;
146,85;7,222;216,80;31,67;
146,85;7,223;216,00;31,56;
146,86;7,223;216,20;31,59;
146,87;7,223;216,00;31,56;
146,87;7,224;216,30;31,60;
146,88;7,225;216,60;31,64;
146,88;7,225;216,10;31,57;
146,88;7,225;216,10;31,57;
146,89;7,226;216,10;31,57;
146,90;7,226;215,50;31,48;
146,90;7,226;216,20;31,59;
146,90;7,227;216,50;31,63;
146,91;7,227;216,60;31,64;
146,91;7,227;216,50;31,63;
146,92;7,227;216,70;31,66;
146,93;7,227;216,50;31,63;
146,93;7,228;216,60;31,64;
146,93;7,228;216,60;31,64;
146,94;7,228;215,90;31,54;
146,95;7,229;215,70;31,51;
146,95;7,229;215,50;31,48;
146,96;7,229;216,70;31,66;
146,96;7,230;216,60;31,64;
146,96;7,230;216,70;31,66;
146,97;7,231;217,30;31,75;
146,98;7,231;216,70;31,66;
146,98;7,231;217,20;31,73;
146,99;7,232;217,40;31,76;
146,99;7,232;217,20;31,73;
146,99;7,232;217,50;31,78;
147,00;7,233;216,90;31,69;
147,01;7,233;217,10;31,72;
147,01;7,233;216,50;31,63;
147,01;7,234;216,60;31,64;
147,02;7,234;216,80;31,67;
147,02;7,234;216,60;31,64;
147,03;7,234;217,00;31,70;
147,04;7,235;216,10;31,57;
147,04;7,235;216,80;31,67;
147,04;7,235;216,50;31,63;
147,05;7,236;216,00;31,56;
147,05;7,236;216,50;31,63;
147,06;7,236;216,70;31,66;
147,07;7,237;217,10;31,72;
147,07;7,237;217,00;31,70;
147,07;7,238;215,90;31,54;
147,08;7,238;215,60;31,50;
147,09;7,238;215,70;31,51;
147,09;7,239;216,20;31,59;
147,10;7,239;216,50;31,63;
147,10;7,239;216,40;31,61;
147,10;7,240;215,90;31,54;
147,11;7,240;216,00;31,56;
147,12;7,240;216,80;31,67;
147,12;7,240;217,00;31,70;
147,13;7,241;217,10;31,72;
147,13;7,241;216,60;31,64;
147,13;7,241;216,60;31,64;
147,14;7,242;216,40;31,61;
147,15;7,242;216,90;31,69;
147,15;7,242;217,70;31,80;
147,15;7,243;217,00;31,70;
147,16;7,243;216,60;31,64;
147,16;7,244;216,60;31,64;
147,17;7,244;216,60;31,64;
147,18;7,244;216,70;31,66;
147,18;7,245;217,00;31,70;
147,18;7,245;216,70;31,66;
147,19;7,245;216,10;31,57;
147,20;7,246;216,80;31,67;
147,20;7,246;217,50;31,78;
147,21;7,246;218,00;31,85;
147,21;7,247;218,40;31,91;
147,21;7,247;218,00;31,85;
147,22;7,247;217,30;31,75;
147,23;7,247;216,50;31,63;
147,23;7,248;216,20;31,59;
147,24;7,248;216,10;31,57;
147,24;7,248;216,40;31,61;
147,24;7,249;217,20;31,73;
147,25;7,249;217,20;31,73;
147,26;7,249;217,60;31,79;
147,26;7,250;217,70;31,80;
147,26;7,250;217,30;31,75;
147,27;7,251;217,10;31,72;
147,27;7,251;216,60;31,64;
147,28;7,251;216,80;31,67;
147,29;7,252;216,70;31,66;
147,29;7,252;217,30;31,75;
147,29;7,252;217,30;31,75;
147,30;7,253;217,00;31,70;
147,30;7,253;217,50;31,78;
147,31;7,253;217,20;31,73;
147,32;7,253;217,60;31,79;
147,32;7,254;216,90;31,69;
147,32;7,254;216,20;31,59;
147,33;7,254;215,70;31,51;
147,34;7,255;215,20;31,44;
147,34;7,255;216,00;31,56;
147,35;7,255;216,90;31,69;
147,35;7,256;217,80;31,82;
147,35;7,256;218,80;31,96;
147,36;7,256;219,10;32,01;
147,37;7,257;218,20;31,88;
147,37;7,257;217,90;31,83;
147,38;7,258;217,70;31,80;
147,38;7,258;217,80;31,82;
147,38;7,259;218,10;31,86;
147,39;7,259;219,10;32,01;
147,40;7,259;218,10;31,86;
147,40;7,259;217,90;31,83;
147,40;7,260;218,10;31,86;
147,41;7,260;217,40;31,76;
147,41;7,260;218,00;31,85;
147,42;7,260;218,10;31,86;
147,43;7,261;218,30;31,89;
147,43;7,261;218,00;31,85;
147,43;7,261;218,10;31,86;
147,44;7,262;218,00;31,85;
147,45;7,262;218,30;31,89;
147,45;7,262;218,30;31,89;
147,46;7,263;217,90;31,83;
147,46;7,263;217,80;31,82;
147,46;7,264;217,10;31,72;
147,47;7,264;217,30;31,75;
147,48;7,264;217,70;31,80;
147,48;7,265;217,50;31,78;
147,49;7,265;217,40;31,76;
147,49;7,265;216,80;31,67;
147,49;7,266;216,70;31,66;
147,50;7,266;216,80;31,67;
147,51;7,266;217,20;31,73;
147,51;7,266;217,50;31,78;
147,51;7,267;217,60;31,79;
147,52;7,267;218,00;31,85;
147,52;7,267;216,90;31,69;
147,53;7,268;217,20;31,73;
147,54;7,268;216,80;31,67;
147,54;7,268;216,70;31,66;
147,54;7,269;218,60;31,94;
147,55;7,269;218,20;31,88;
147,55;7,269;218,90;31,98;
147,56;7,270;218,70;31,95;
147,57;7,270;218,00;31,85;
147,57;7,271;218,40;31,91;
147,57;7,271;217,90;31,83;
147,58;7,271;217,80;31,82;
147,59;7,272;218,00;31,85;
147,59;7,272;218,00;31,85;
147,60;7,272;217,10;31,72;
147,60;7,273;217,10;31,72;
147,60;7,273;216,70;31,66;
147,61;7,273;216,40;31,61;
147,62;7,273;217,70;31,80;
147,62;7,274;217,30;31,75;
147,63;7,274;217,60;31,79;
147,63;7,274;218,10;31,86;
147,63;7,275;217,50;31,78;
147,64;7,275;217,90;31,83;
147,65;7,275;217,90;31,83;
147,65;7,276;218,20;31,88;
147,65;7,276;218,40;31,91;
147,66;7,277;218,60;31,94;
147,66;7,277;218,00;31,85;
147,67;7,277;218,10;31,86;
147,68;7,278;217,90;31,83;
147,68;7,278;218,00;31,85;
147,68;7,278;218,80;31,96;
147,69;7,279;218,30;31,89;
147,70;7,279;219,20;32,02;
147,70;7,279;219,00;31,99;
147,71;7,280;218,40;31,91;
147,71;7,280;218,00;31,85;
147,71;7,280;217,50;31,78;
147,72;7,280;217,00;31,70;
147,73;7,281;217,10;31,72;
147,73;7,281;217,50;31,78;
147,74;7,281;216,70;31,66;
147,74;7,282;218,20;31,88;
147,74;7,282;218,00;31,85;
147,75;7,282;218,20;31,88;
147,76;7,283;219,10;32,01;
147,76;7,283;218,10;31,86;
147,76;7,284;218,80;31,96;
147,77;7,284;218,40;31,91;
147,77;7,284;218,20;31,88;
147,78;7,285;218,30;31,89;
147,79;7,285;218,30;31,89;
147,79;7,285;218,30;31,89;
147,79;7,286;218,30;31,89;
147,80;7,286;218,60;31,94;
147,80;7,286;218,30;31,89;
147,81;7,286;218,20;31,88;
147,82;7,287;218,30;31,89;
147,82;7,287;217,80;31,82;
147,82;7,287;218,60;31,94;
147,83;7,288;218,60;31,94;
147,84;7,288;218,70;31,95;
147,84;7,288;218,80;31,96;
147,85;7,289;218,00;31,85;
147,85;7,289;218,60;31,94;
147,85;7,290;218,70;31,95;
147,86;7,290;219,20;32,02;
147,87;7,290;219,20;32,02;
147,87;7,291;218,80;31,96;
147,88;7,291;218,90;31,98;
147,88;7,291;218,40;31,91;
147,88;7,292;218,20;31,88;
147,89;7,292;217,70;31,80;
147,90;7,292;217,10;31,72;
147,90;7,293;217,80;31,82;
147,90;7,293;218,10;31,86;
147,91;7,293;219,00;31,99;
147,91;7,293;219,30;32,04;
147,92;7,294;219,10;32,01;
147,93;7,294;219,00;31,99;
147,93;7,294;219,60;32,08;
147,93;7,295;220,20;32,17;
147,94;7,295;219,30;32,04;
147,95;7,295;219,70;32,10;
147,95;7,296;218,70;31,95;
147,96;7,296;218,00;31,85;
147,96;7,297;218,70;31,95;
147,96;7,297;218,40;31,91;
147,97;7,297;217,90;31,83;
147,98;7,298;218,10;31,86;
147,98;7,298;217,90;31,83;
147,99;7,298;218,10;31,86;
147,99;7,299;218,80;31,96;
147,99;7,299;218,80;31,96;
148,00;7,299;218,90;31,98;
148,01;7,299;218,30;31,89;
148,01;7,300;217,70;31,80;
148,01;7,300;217,30;31,75;
148,02;7,300;217,40;31,76;
148,02;7,301;217,70;31,80;
148,03;7,301;218,40;31,91;
148,04;7,301;218,30;31,89;
148,04;7,302;218,90;31,98;
148,04;7,302;219,30;32,04;
148,05;7,302;219,30;32,04;
148,05;7,303;220,40;32,20;
148,06;7,303;219,90;32,13;
148,07;7,304;219,70;32,10;
148,07;7,304;219,90;32,13;
148,07;7,304;219,10;32,01;
148,08;7,305;219,00;31,99;
148,09;7,305;219,00;31,99;
148,09;7,305;217,90;31,83;
148,10;7,306;218,30;31,89;
148,10;7,306;218,30;31,89;
148,10;7,306;218,30;31,89;
148,11;7,306;219,20;32,02;
148,12;7,307;219,30;32,04;
148,12;7,307;218,80;31,96;
148,13;7,307;219,00;31,99;
148,13;7,308;218,00;31,85;
148,13;7,308;217,30;31,75;
148,14;7,308;218,00;31,85;
148,15;7,309;217,60;31,79;
148,15;7,309;218,40;31,91;
148,15;7,310;219,10;32,01;
148,16;7,310;219,10;32,01;
148,16;7,310;219,50;32,07;
148,17;7,311;219,60;32,08;
148,18;7,311;219,30;32,04;
148,18;7,311;218,60;31,94;
148,18;7,312;218,80;31,96;
148,19;7,312;218,80;31,96;
148,20;7,312;219,20;32,02;
148,20;7,313;219,30;32,04;
148,21;7,313;218,80;31,96;
148,21;7,313;218,40;31,91;
148,21;7,313;217,90;31,83;
148,22;7,314;218,40;31,91;
148,23;7,314;218,30;31,89;
148,23;7,314;218,10;31,86;
148,24;7,315;218,20;31,88;
148,24;7,315;217,70;31,80;
148,24;7,315;218,00;31,85;
148,25;7,316;218,70;31,95;
148,26;7,316;218,50;31,92;
148,26;7,317;219,00;31,99;
148,26;7,317;219,60;32,08;
148,27;7,317;219,10;32,01;
148,27;7,318;219,60;32,08;
148,28;7,318;218,80;31,96;
148,29;7,318;217,40;31,76;
148,29;7,319;218,10;31,86;
148,29;7,319;218,00;31,85;
148,30;7,319;218,20;31,88;
148,30;7,319;218,50;31,92;
148,31;7,320;218,20;31,88;
148,32;7,320;218,30;31,89;
148,32;7,320;218,80;31,96;
148,32;7,321;219,20;32,02;
148,33;7,321;219,10;32,01;
148,34;7,321;219,40;32,05;
148,34;7,322;219,40;32,05;
148,35;7,322;219,30;32,04;
148,35;7,323;219,40;32,05;
148,35;7,323;219,50;32,07;
148,36;7,323;219,40;32,05;
148,37;7,324;219,50;32,07;
148,37;7,324;219,60;32,08;
148,38;7,324;220,20;32,17;
148,38;7,325;219,20;32,02;
148,38;7,325;219,30;32,04;
148,39;7,326;219,00;31,99;
148,40;7,326;218,00;31,85;
148,40;7,326;218,90;31,98;
148,40;7,326;219,10;32,01;
148,41;7,326;219,50;32,07;
148,41;7,327;219,60;32,08;
148,42;7,327;219,80;32,11;
148,43;7,327;219,30;32,04;
148,43;7,328;219,30;32,04;
148,43;7,328;219,30;32,04;
148,44;7,328;219,50;32,07;
148,45;7,329;220,40;32,20;
148,45;7,329;219,70;32,10;
148,46;7,330;220,70;32,24;
148,46;7,330;220,30;32,18;
148,46;7,330;219,40;32,05;
148,47;7,331;219,50;32,07;
148,48;7,331;218,10;31,86;
148,48;7,331;217,70;31,80;
148,49;7,332;218,30;31,89;
148,49;7,332;219,30;32,04;
148,49;7,332;220,30;32,18;
148,50;7,332;221,30;32,33;
148,51;7,333;220,60;32,23;
148,51;7,333;219,30;32,04;
148,51;7,333;219,20;32,02;
148,52;7,334;219,10;32,01;
148,52;7,334;219,60;32,08;
148,53;7,334;220,30;32,18;
148,54;7,335;220,30;32,18;
148,54;7,335;220,30;32,18;
148,54;7,335;220,30;32,18;
148,55;7,336;220,70;32,24;
148,55;7,337;221,30;32,33;
148,56;7,337;220,90;32,27;
148,57;7,337;220,60;32,23;
148,57;7,338;220,50;32,21;
148,57;7,338;220,00;32,14;
148,58;7,338;219,70;32,10;
148,59;7,339;219,70;32,10;
148,59;7,339;219,70;32,10;
148,60;7,339;219,00;31,99;
148,60;7,339;219,10;32,01;
148,60;7,339;219,30;32,04;
148,61;7,340;218,80;31,96;
148,62;7,340;219,10;32,01;
148,62;7,340;219,60;32,08;
148,63;7,341;220,40;32,20;
148,63;7,341;220,30;32,18;
148,63;7,341;220,30;32,18;
148,64;7,342;219,80;32,11;
148,65;7,343;219,70;32,10;
148,65;7,343;219,70;32,10;
148,65;7,343;219,70;32,10;
148,66;7,344;220,00;32,14;
148,66;7,344;219,20;32,02;
148,67;7,344;219,50;32,07;
148,68;7,345;219,70;32,10;
148,68;7,345;220,30;32,18;
148,68;7,345;220,50;32,21;
148,69;7,345;220,60;32,23;
148,70;7,345;220,70;32,24;
148,70;7,346;220,50;32,21;
148,71;7,346;220,20;32,17;
148,71;7,346;219,90;32,13;
148,71;7,347;220,10;32,15;
148,72;7,347;219,80;32,11;
148,73;7,347;220,40;32,20;
148,73;7,348;221,10;32,30;
148,74;7,348;220,60;32,23;
148,74;7,348;220,30;32,18;
148,74;7,349;219,70;32,10;
148,75;7,350;219,80;32,11;
148,76;7,350;219,60;32,08;
148,76;7,350;220,00;32,14;
148,76;7,351;219,90;32,13;
148,77;7,351;219,60;32,08;
148,77;7,351;219,70;32,10;
148,78;7,352;219,90;32,13;
148,79;7,352;220,50;32,21;
148,79;7,352;220,10;32,15;
148,79;7,352;220,20;32,17;
148,80;7,352;219,80;32,11;
148,80;7,353;219,40;32,05;
148,81;7,353;220,00;32,14;
148,82;7,353;220,10;32,15;
148,82;7,354;220,40;32,20;
148,82;7,354;221,50;32,36;
148,83;7,354;221,20;32,32;
148,84;7,355;221,10;32,30;
148,84;7,356;221,10;32,30;
148,85;7,356;220,30;32,18;
148,85;7,356;220,10;32,15;
148,85;7,357;220,70;32,24;
148,86;7,357;220,50;32,21;
148,87;7,357;220,00;32,14;
148,87;7,358;220,00;32,14;
148,88;7,358;218,50;31,92;
148,88;7,358;218,70;31,95;
148,88;7,359;219,20;32,02;
148,89;7,359;219,70;32,10;
148,90;7,359;220,60;32,23;
148,90;7,359;220,30;32,18;
148,90;7,359;220,30;32,18;
148,91;7,360;219,80;32,11;
148,91;7,360;219,90;32,13;
148,92;7,360;219,80;32,11;
148,93;7,361;220,00;32,14;
148,93;7,361;220,10;32,15;
148,93;7,361;220,40;32,20;
148,94;7,362;220,50;32,21;
148,95;7,363;220,50;32,21;
148,95;7,363;221,10;32,30;
148,96;7,363;220,70;32,24;
148,96;7,364;221,40;32,34;
148,96;7,364;221,20;32,32;
148,97;7,364;220,70;32,24;
148,98;7,365;221,40;32,34;
148,98;7,365;221,30;32,33;
148,99;7,365;221,80;32,40;
148,99;7,365;222,00;32,43;
148,99;7,365;221,90;32,42;
149,00;7,366;221,30;32,33;
149,01;7,366;221,00;32,29;
149,01;7,366;220,60;32,23;
149,01;7,367;220,30;32,18;
149,02;7,367;221,00;32,29;
149,02;7,367;221,30;32,33;
149,03;7,368;221,30;32,33;
149,04;7,369;221,80;32,40;
149,04;7,369;221,40;32,34;
149,04;7,369;220,90;32,27;
149,05;7,370;220,80;32,26;
149,05;7,370;220,50;32,21;
149,06;7,370;220,50;32,21;
149,07;7,371;220,80;32,26;
149,07;7,371;221,20;32,32;
149,07;7,371;221,80;32,40;
149,08;7,372;221,80;32,40;
149,09;7,372;221,50;32,36;
149,09;7,372;221,00;32,29;
149,10;7,372;219,80;32,11;
149,10;7,372;219,90;32,13;
149,10;7,373;220,30;32,18;
149,11;7,373;220,50;32,21;
149,12;7,373;221,00;32,29;
149,12;7,374;220,40;32,20;
149,13;7,374;220,30;32,18;
149,13;7,374;220,00;32,14;
149,13;7,375;219,90;32,13;
149,14;7,376;220,70;32,24;
149,15;7,376;220,30;32,18;
149,15;7,376;220,40;32,20;
149,15;7,377;220,70;32,24;
149,16;7,377;220,80;32,26;
149,16;7,377;221,10;32,30;
149,17;7,378;221,50;32,36;
149,18;7,378;221,20;32,32;
149,18;7,378;220,40;32,20;
149,18;7,378;221,00;32,29;
149,19;7,378;220,40;32,20;
149,20;7,379;220,60;32,23;
149,20;7,379;221,20;32,32;
149,21;7,379;220,70;32,24;
149,21;7,380;221,30;32,33;
149,21;7,380;221,30;32,33;
149,22;7,380;220,80;32,26;
149,23;7,381;220,20;32,17;
149,23;7,381;220,30;32,18;
149,24;7,381;220,50;32,21;
149,24;7,382;221,00;32,29;
149,24;7,383;221,40;32,34;
149,25;7,383;221,60;32,37;
149,26;7,383;221,40;32,34;
149,26;7,384;221,00;32,29;
149,26;7,384;221,10;32,30;
149,27;7,384;220,70;32,24;
149,27;7,385;221,50;32,36;
149,28;7,385;221,70;32,39;
149,29;7,385;222,00;32,43;
149,29;7,385;221,70;32,39;
149,29;7,385;221,00;32,29;
149,30;7,386;221,50;32,36;
149,30;7,386;221,60;32,37;
149,31;7,386;222,20;32,46;
149,32;7,387;222,60;32,52;
149,32;7,387;222,40;32,49;
149,32;7,387;222,20;32,46;
149,33;7,388;221,80;32,40;
149,34;7,389;221,40;32,34;
149,34;7,389;220,90;32,27;
149,35;7,389;220,60;32,23;
149,35;7,390;220,90;32,27;
149,35;7,390;221,10;32,30;
149,36;7,390;221,90;32,42;
149,37;7,391;222,20;32,46;
149,37;7,391;222,00;32,43;
149,38;7,391;222,30;32,48;
149,38;7,391;222,00;32,43;
149,38;7,392;221,60;32,37;
149,39;7,392;222,00;32,43;
149,40;7,392;221,80;32,40;
149,40;7,393;221,90;32,42;
149,40;7,393;222,00;32,43;
149,41;7,393;221,60;32,37;
149,41;7,394;221,00;32,29;
149,42;7,394;220,70;32,24;
149,43;7,394;221,50;32,36;
149,43;7,394;221,20;32,32;
149,43;7,395;221,60;32,37;
149,44;7,396;221,70;32,39;
149,45;7,396;220,70;32,24;
149,45;7,396;221,20;32,32;
149,46;7,397;221,20;32,32;
149,46;7,397;220,90;32,27;
149,46;7,397;221,60;32,37;
149,47;7,398;221,70;32,39;
149,48;7,398;221,10;32,30;
149,48;7,398;221,30;32,33;
149,49;7,398;220,10;32,15;
149,49;7,398;220,30;32,18;
149,49;7,399;220,50;32,21;
149,50;7,399;220,30;32,18;
149,51;7,399;221,50;32,36;
149,51;7,400;221,20;32,32;
149,51;7,400;222,00;32,43;
149,52;7,400;222,40;32,49;
149,52;7,401;222,20;32,46;
149,53;7,402;222,20;32,46;
149,54;7,402;221,80;32,40;
149,54;7,402;222,10;32,45;
149,54;7,403;221,20;32,32;
149,55;7,403;221,10;32,30;
149,55;7,403;221,50;32,36;
149,56;7,404;220,70;32,24;
149,57;7,404;221,40;32,34;
149,57;7,404;221,20;32,32;
149,57;7,405;220,50;32,21;
149,58;7,405;221,20;32,32;
149,59;7,405;220,90;32,27;
149,59;7,405;221,20;32,32;
149,60;7,406;221,40;32,34;
149,60;7,406;221,40;32,34;
149,60;7,406;222,20;32,46;
149,61;7,407;221,60;32,37;
