
Zeit;Weg;Kraft;Biegespannung;
s;mm;N;N/mm²;
77.22;10.309;5708.90;834.02;
77.22;10.309;5708.80;834.01;
77.23;10.311;5709.60;834.13;
77.24;10.311;5708.90;834.02;
77.24;10.311;5709.20;834.07;
77.25;10.313;5710.20;834.21;
77.25;10.313;5710.20;834.21;
77.25;10.314;5711.50;834.40;
77.26;10.314;5712.00;834.48;
77.26;10.315;5711.70;834.43;
77.27;10.316;5712.10;834.49;
77.28;10.316;5712.00;834.48;
77.28;10.317;5711.80;834.45;
77.29;10.318;5712.90;834.61;
77.29;10.318;5713.50;834.70;
77.29;10.319;5714.00;834.77;
77.30;10.319;5714.00;834.77;
77.31;10.321;5713.90;834.76;
77.31;10.321;5713.80;834.74;
77.32;10.321;5713.70;834.73;
77.32;10.323;5714.30;834.81;
77.32;10.323;5714.90;834.90;
77.33;10.323;5715.30;834.96;
77.33;10.325;5716.40;835.12;
77.34;10.325;5717.80;835.33;
77.35;10.325;5717.40;835.27;
77.35;10.326;5718.50;835.43;
77.36;10.327;5718.60;835.44;
77.36;10.328;5718.80;835.47;
77.36;10.328;5719.80;835.62;
77.37;10.329;5719.20;835.53;
77.38;10.330;5719.40;835.56;
77.38;10.330;5718.80;835.47;
77.39;10.331;5718.40;835.41;
77.39;10.332;5718.90;835.49;
77.39;10.333;5719.60;835.59;
77.40;10.333;5719.70;835.60;
77.40;10.333;5720.60;835.73;
77.41;10.335;5721.40;835.85;
77.42;10.335;5721.30;835.84;
77.42;10.335;5722.40;836.00;
77.43;10.337;5722.70;836.04;
77.43;10.337;5721.70;835.89;
77.43;10.337;5722.20;835.97;
77.44;10.339;5722.30;835.98;
77.44;10.339;5722.90;836.07;
77.45;10.340;5724.00;836.23;
77.46;10.340;5724.00;836.23;
77.46;10.341;5724.20;836.26;
77.46;10.342;5724.20;836.26;
77.47;10.342;5724.30;836.27;
77.47;10.343;5724.40;836.29;
77.48;10.344;5724.70;836.33;
77.49;10.344;5724.20;836.26;
77.49;10.345;5723.60;836.17;
77.50;10.345;5723.00;836.08;
77.50;10.347;5723.00;836.08;
77.50;10.347;5722.80;836.06;
77.51;10.347;5724.60;836.32;
77.51;10.349;5725.20;836.41;
77.52;10.349;5725.00;836.38;
77.53;10.349;5725.00;836.38;
77.53;10.351;5723.20;836.11;
77.54;10.351;5723.10;836.10;
77.54;10.351;5722.80;836.06;
77.54;10.352;5722.50;836.01;
77.55;10.353;5723.70;836.19;
77.56;10.354;5723.80;836.20;
77.56;10.354;5724.80;836.35;
77.57;10.355;5726.20;836.55;
77.57;10.356;5725.40;836.44;
77.57;10.356;5725.50;836.45;
77.58;10.357;5725.10;836.39;
77.58;10.358;5725.30;836.42;
77.59;10.358;5726.10;836.54;
77.60;10.359;5726.30;836.57;
77.60;10.359;5726.10;836.54;
77.61;10.361;5726.00;836.52;
77.61;10.361;5726.20;836.55;
77.61;10.361;5726.20;836.55;
77.62;10.363;5726.60;836.61;
77.63;10.363;5726.60;836.61;
77.63;10.363;5726.90;836.65;
77.64;10.365;5727.20;836.70;
77.64;10.365;5727.90;836.80;
77.64;10.366;5727.90;836.80;
77.65;10.366;5727.50;836.74;
77.65;10.367;5727.50;836.74;
77.66;10.368;5726.70;836.63;
77.67;10.368;5727.30;836.71;
77.67;10.369;5726.70;836.63;
77.68;10.370;5727.20;836.70;
77.68;10.370;5728.50;836.89;
77.68;10.371;5728.50;836.89;
77.69;10.372;5729.90;837.09;
77.69;10.373;5730.00;837.11;
77.70;10.373;5729.70;837.06;
77.71;10.373;5729.20;836.99;
77.71;10.375;5728.70;836.92;
77.71;10.375;5728.70;836.92;
77.72;10.375;5729.60;837.05;
77.72;10.377;5730.50;837.18;
77.73;10.377;5731.80;837.37;
77.74;10.377;5732.60;837.49;
77.74;10.378;5732.30;837.44;
77.75;10.379;5732.40;837.46;
77.75;10.380;5731.70;837.36;
77.75;10.380;5731.20;837.28;
77.76;10.381;5731.70;837.36;
77.76;10.382;5732.50;837.47;
77.77;10.382;5733.10;837.56;
77.78;10.383;5733.20;837.57;
77.78;10.384;5733.80;837.66;
77.79;10.384;5734.20;837.72;
77.79;10.385;5734.80;837.81;
77.79;10.385;5735.50;837.91;
77.80;10.387;5735.10;837.85;
77.81;10.387;5735.20;837.87;
77.81;10.387;5734.50;837.76;
77.82;10.389;5734.80;837.81;
77.82;10.389;5734.90;837.82;
77.82;10.389;5735.00;837.84;
77.83;10.391;5735.50;837.91;
77.83;10.391;5736.20;838.01;
77.84;10.392;5736.60;838.07;
77.85;10.392;5736.10;838.00;
77.85;10.393;5736.00;837.98;
77.86;10.394;5735.40;837.90;
77.86;10.394;5735.60;837.93;
77.86;10.395;5736.20;838.01;
77.87;10.396;5736.60;838.07;
77.88;10.396;5737.10;838.14;
77.88;10.397;5737.30;838.17;
77.89;10.398;5737.50;838.20;
77.89;10.399;5737.50;838.20;
77.89;10.399;5737.10;838.14;
77.90;10.399;5736.80;838.10;
77.90;10.401;5736.40;838.04;
77.91;10.401;5736.00;837.98;
77.92;10.401;5735.50;837.91;
77.92;10.403;5735.30;837.88;
77.93;10.403;5735.90;837.97;
77.93;10.403;5736.40;838.04;
77.93;10.405;5736.70;838.09;
77.94;10.405;5736.70;838.09;
77.94;10.406;5736.80;838.10;
77.95;10.406;5736.10;838.00;
77.96;10.407;5736.70;838.09;
77.96;10.408;5737.70;838.23;
77.96;10.408;5736.90;838.12;
77.97;10.409;5738.10;838.29;
77.97;10.410;5737.90;838.26;
77.98;10.410;5737.30;838.17;
77.99;10.411;5737.80;838.25;
77.99;10.411;5737.60;838.22;
78.00;10.413;5737.90;838.26;
78.00;10.413;5737.80;838.25;
78.00;10.413;5738.10;838.29;
78.01;10.415;5737.70;838.23;
78.01;10.415;5738.20;838.31;
78.02;10.415;5738.90;838.41;
78.03;10.417;5739.70;838.52;
78.03;10.417;5740.40;838.63;
78.04;10.417;5740.10;838.58;
78.04;10.418;5740.00;838.57;
78.04;10.419;5739.50;838.50;
78.05;10.420;5739.60;838.51;
78.06;10.420;5739.10;838.44;
78.06;10.421;5740.00;838.57;
78.07;10.422;5740.50;838.64;
78.07;10.422;5740.50;838.64;
78.07;10.423;5741.50;838.79;
78.08;10.424;5741.60;838.80;
78.08;10.425;5741.50;838.79;
78.09;10.425;5742.00;838.86;
78.10;10.425;5742.10;838.88;
78.10;10.427;5742.20;838.89;
78.11;10.427;5742.60;838.95;
78.11;10.427;5743.10;839.02;
78.11;10.429;5743.50;839.08;
78.12;10.429;5742.80;838.98;
78.13;10.429;5744.00;839.15;
78.13;10.431;5744.50;839.23;
78.14;10.431;5745.00;839.30;
78.14;10.432;5746.20;839.47;
78.14;10.432;5745.40;839.36;
78.15;10.433;5745.30;839.34;
78.15;10.434;5745.70;839.40;
78.16;10.434;5745.60;839.39;
78.17;10.435;5745.60;839.39;
78.17;10.436;5746.00;839.44;
78.18;10.436;5745.80;839.42;
78.18;10.437;5745.70;839.40;
78.18;10.438;5745.60;839.39;
78.19;10.439;5745.90;839.43;
78.19;10.439;5746.40;839.50;
78.20;10.439;5746.80;839.56;
78.21;10.441;5747.90;839.72;
78.21;10.441;5748.20;839.77;
78.21;10.442;5747.90;839.72;
78.22;10.443;5748.40;839.80;
78.22;10.443;5749.00;839.88;
78.23;10.443;5749.20;839.91;
78.24;10.444;5749.70;839.99;
78.24;10.445;5750.30;840.07;
78.25;10.446;5750.30;840.07;
78.25;10.446;5750.80;840.15;
78.25;10.447;5751.30;840.22;
78.26;10.448;5751.60;840.26;
78.26;10.448;5752.00;840.32;
78.27;10.449;5751.60;840.26;
78.28;10.450;5751.70;840.28;
78.28;10.450;5751.50;840.25;
78.29;10.451;5751.60;840.26;
78.29;10.451;5752.10;840.34;
78.29;10.453;5752.10;840.34;
78.30;10.453;5752.80;840.44;
78.31;10.453;5753.30;840.51;
78.31;10.455;5753.70;840.57;
78.32;10.455;5754.20;840.64;
78.32;10.455;5754.40;840.67;
78.32;10.457;5755.20;840.79;
78.33;10.457;5755.20;840.79;
78.33;10.458;5755.90;840.89;
78.34;10.458;5756.20;840.94;
78.35;10.459;5755.70;840.86;
78.35;10.460;5755.90;840.89;
78.36;10.460;5756.60;840.99;
78.36;10.461;5755.90;840.89;
78.36;10.462;5756.20;840.94;
78.37;10.462;5756.60;840.99;
78.38;10.463;5755.80;840.88;
78.38;10.464;5756.20;840.94;
78.39;10.465;5755.20;840.79;
78.39;10.465;5754.40;840.67;
78.39;10.465;5753.80;840.58;
78.40;10.467;5753.40;840.53;
78.40;10.467;5753.70;840.57;
78.41;10.467;5753.40;840.53;
78.42;10.469;5753.00;840.47;
78.42;10.469;5753.10;840.48;
78.43;10.470;5753.10;840.48;
78.43;10.470;5753.60;840.56;
78.43;10.471;5754.10;840.63;
78.44;10.472;5754.20;840.64;
78.44;10.472;5754.00;840.61;
78.45;10.473;5754.10;840.63;
78.46;10.474;5754.60;840.70;
78.46;10.474;5754.70;840.72;
78.46;10.475;5755.50;840.83;
78.47;10.476;5756.60;840.99;
78.47;10.476;5757.00;841.05;
78.48;10.477;5757.50;841.12;
78.49;10.477;5756.90;841.04;
78.49;10.479;5756.30;840.95;
78.50;10.479;5756.20;840.94;
78.50;10.479;5756.20;840.94;
78.50;10.481;5757.20;841.08;
78.51;10.481;5757.50;841.12;
78.51;10.481;5756.90;841.04;
78.52;10.483;5757.20;841.08;
78.53;10.483;5757.00;841.05;
78.53;10.483;5757.10;841.07;
78.54;10.484;5758.70;841.30;
78.54;10.485;5758.90;841.33;
78.54;10.486;5760.80;841.61;
78.55;10.486;5761.90;841.77;
78.56;10.487;5761.80;841.75;
78.56;10.488;5762.60;841.87;
78.57;10.488;5761.60;841.72;
78.57;10.489;5761.70;841.74;
78.57;10.490;5762.40;841.84;
78.58;10.491;5762.80;841.90;
78.58;10.491;5763.30;841.97;
78.59;10.491;5763.80;842.05;
78.60;10.493;5763.40;841.99;
78.60;10.493;5764.30;842.12;
78.61;10.493;5764.60;842.16;
78.61;10.495;5765.00;842.22;
78.61;10.495;5765.30;842.26;
78.62;10.496;5765.20;842.25;
78.63;10.497;5765.80;842.34;
78.63;10.497;5765.90;842.35;
78.64;10.498;5766.50;842.44;
78.64;10.498;5766.50;842.44;
78.64;10.499;5767.40;842.57;
78.65;10.500;5767.50;842.59;
78.65;10.500;5768.40;842.72;
78.66;10.501;5768.60;842.75;
78.67;10.502;5768.00;842.66;
78.67;10.502;5768.90;842.79;
78.68;10.503;5769.40;842.86;
78.68;10.504;5770.40;843.01;
78.68;10.505;5771.80;843.21;
78.69;10.505;5771.80;843.21;
78.69;10.506;5771.20;843.13;
78.70;10.507;5771.50;843.17;
78.71;10.507;5771.10;843.11;
78.71;10.508;5771.60;843.18;
78.71;10.509;5772.50;843.32;
78.72;10.509;5772.50;843.32;
78.72;10.510;5772.70;843.35;
78.73;10.510;5772.10;843.26;
78.74;10.511;5772.40;843.30;
78.74;10.512;5772.50;843.32;
78.75;10.512;5773.20;843.42;
78.75;10.513;5773.80;843.51;
78.75;10.514;5773.40;843.45;
78.76;10.514;5774.50;843.61;
78.76;10.515;5774.90;843.67;
78.77;10.516;5775.30;843.73;
78.78;10.517;5776.20;843.86;
78.78;10.517;5776.00;843.83;
78.79;10.518;5776.10;843.84;
78.79;10.519;5776.70;843.93;
78.79;10.519;5777.10;843.99;
78.80;10.520;5777.90;844.11;
78.81;10.521;5777.60;844.06;
78.81;10.521;5777.40;844.03;
78.82;10.522;5777.50;844.05;
78.82;10.523;5777.80;844.09;
78.82;10.523;5779.10;844.28;
78.83;10.524;5779.80;844.38;
78.83;10.524;5780.70;844.51;
78.84;10.525;5780.70;844.51;
78.85;10.526;5780.50;844.49;
78.85;10.526;5780.40;844.47;
78.86;10.527;5780.60;844.50;
78.86;10.528;5781.10;844.57;
78.86;10.528;5781.10;844.57;
78.87;10.529;5781.80;844.67;
78.88;10.530;5782.20;844.73;
78.88;10.531;5781.10;844.57;
78.89;10.531;5781.70;844.66;
78.89;10.531;5782.30;844.75;
78.89;10.533;5781.40;844.62;
78.90;10.533;5783.30;844.89;
78.90;10.534;5783.80;844.97;
78.91;10.535;5783.60;844.94;
78.92;10.535;5784.30;845.04;
78.92;10.536;5784.40;845.05;
78.93;10.536;5784.00;845.00;
78.93;10.537;5784.40;845.05;
78.93;10.538;5785.10;845.16;
78.94;10.538;5784.80;845.11;
78.94;10.539;5784.90;845.13;
78.95;10.540;5784.90;845.13;
78.96;10.540;5784.40;845.05;
78.96;10.541;5785.30;845.19;
78.96;10.542;5785.60;845.23;
78.97;10.542;5785.90;845.27;
78.97;10.543;5786.70;845.39;
78.98;10.543;5786.10;845.30;
78.99;10.545;5786.70;845.39;
78.99;10.545;5787.30;845.48;
79.00;10.546;5787.40;845.49;
79.00;10.547;5788.10;845.60;
79.00;10.547;5788.00;845.58;
79.01;10.548;5787.30;845.48;
79.01;10.549;5787.30;845.48;
79.02;10.549;5787.40;845.49;
79.03;10.550;5788.10;845.60;
79.03;10.550;5789.00;845.73;
79.04;10.551;5788.80;845.70;
79.04;10.552;5788.50;845.65;
79.04;10.552;5788.00;845.58;
79.05;10.553;5787.90;845.57;
79.06;10.554;5788.50;845.65;
79.06;10.554;5788.70;845.68;
79.07;10.555;5789.00;845.73;
79.07;10.556;5788.80;845.70;
79.07;10.557;5788.00;845.58;
79.08;10.557;5787.90;845.57;
79.08;10.558;5786.70;845.39;
79.09;10.559;5786.50;845.36;
79.10;10.559;5786.70;845.39;
79.10;10.560;5785.70;845.24;
79.11;10.561;5785.70;845.24;
79.11;10.561;5785.90;845.27;
79.11;10.562;5785.40;845.20;
79.12;10.563;5784.90;845.13;
79.13;10.563;5783.80;844.97;
79.13;10.564;5782.40;844.76;
79.14;10.564;5781.30;844.60;
79.14;10.565;5780.60;844.50;
79.14;10.566;5779.10;844.28;
79.15;10.566;5778.10;844.13;
79.15;10.567;5777.70;844.08;
79.16;10.568;5776.90;843.96;
79.17;10.568;5777.70;844.08;
79.17;10.569;5777.40;844.03;
79.18;10.570;5776.80;843.94;
79.18;10.571;5777.20;844.00;
79.18;10.571;5776.60;843.92;
79.19;10.571;5776.40;843.89;
79.19;10.573;5776.00;843.83;
79.20;10.573;5775.70;843.78;
79.21;10.574;5775.10;843.70;
79.21;10.575;5775.00;843.68;
79.21;10.575;5775.10;843.70;
79.22;10.576;5774.70;843.64;
79.22;10.576;5774.90;843.67;
79.23;10.577;5774.20;843.56;
79.24;10.578;5773.60;843.48;
79.24;10.578;5773.60;843.48;
79.25;10.579;5773.60;843.48;
79.25;10.580;5773.80;843.51;
79.25;10.580;5774.90;843.67;
79.26;10.581;5774.70;843.64;
79.26;10.582;5774.70;843.64;
79.27;10.583;5774.50;843.61;
79.28;10.583;5772.90;843.37;
79.28;10.583;5772.30;843.29;
79.29;10.585;5771.00;843.10;
79.29;10.585;5770.60;843.04;
79.29;10.585;5770.60;843.04;
79.30;10.587;5770.20;842.98;
79.31;10.587;5770.10;842.97;
79.31;10.587;5769.20;842.83;
79.32;10.589;5768.00;842.66;
79.32;10.589;5767.10;842.53;
79.32;10.590;5767.60;842.60;
79.33;10.590;5767.30;842.56;
79.33;10.591;5767.70;842.62;
79.34;10.592;5767.40;842.57;
79.35;10.592;5765.90;842.35;
79.35;10.593;5764.40;842.13;
79.36;10.594;5762.80;841.90;
79.36;10.594;5760.80;841.61;
79.36;10.595;5759.10;841.36;
79.37;10.595;5757.20;841.08;
79.38;10.597;5755.30;840.80;
79.38;10.597;5754.20;840.64;
79.39;10.597;5752.70;840.42;
79.39;10.598;5752.20;840.35;
79.39;10.599;5750.90;840.16;
79.40;10.599;5750.40;840.09;
79.40;10.601;5749.10;839.90;
79.41;10.601;5748.50;839.81;
79.42;10.601;5748.70;839.84;
79.42;10.602;5747.50;839.66;
79.43;10.603;5747.10;839.61;
79.43;10.604;5745.90;839.43;
79.43;10.604;5743.90;839.14;
79.44;10.605;5743.20;839.04;
79.44;10.606;5742.50;838.93;
79.45;10.606;5741.30;838.76;
79.46;10.607;5738.80;838.39;
79.46;10.608;5734.80;837.81;
79.46;10.608;5730.70;837.21;
79.47;10.609;5727.00;836.67;
79.47;10.609;5725.30;836.42;
79.48;10.611;5724.20;836.26;
79.49;10.611;5722.90;836.07;
79.49;10.611;5721.80;835.91;
79.50;10.613;5721.00;835.79;
79.50;10.613;5719.50;835.57;
79.50;10.613;5718.40;835.41;
79.51;10.615;5717.10;835.22;
79.51;10.615;5713.80;834.74;
79.52;10.616;5710.50;834.26;
79.53;10.616;5706.40;833.66;
79.53;10.617;5702.10;833.03;
79.54;10.618;5699.00;832.58;
79.54;10.618;5696.90;832.27;
79.54;10.619;5694.60;831.94;
79.55;10.620;5692.20;831.59;
79.56;10.620;5690.10;831.28;
79.56;10.621;5688.30;831.02;
79.57;10.622;5687.20;830.85;
79.57;10.623;5686.20;830.71;
79.57;10.623;5684.90;830.52;
79.58;10.623;5683.50;830.31;
79.58;10.625;5682.50;830.17;
79.59;10.625;5681.00;829.95;
79.60;10.625;5679.70;829.76;
79.60;10.627;5679.00;829.66;
79.61;10.627;5677.20;829.39;
79.61;10.627;5676.40;829.28;
79.61;10.628;5675.90;829.20;
79.62;10.629;5675.10;829.09;
79.63;10.630;5674.30;828.97;
79.63;10.630;5673.70;828.88;
79.64;10.631;5672.20;828.66;
79.64;10.632;5671.30;828.53;
79.64;10.632;5671.80;828.60;
79.65;10.633;5670.80;828.46;
79.65;10.634;5670.50;828.41;
79.66;10.634;5669.60;828.28;
79.67;10.635;5668.50;828.12;
79.67;10.635;5668.20;828.08;
79.68;10.637;5668.10;828.06;
79.68;10.637;5667.20;827.93;
79.68;10.637;5666.90;827.89;
79.69;10.639;5665.70;827.71;
79.69;10.639;5665.00;827.61;
79.70;10.639;5665.00;827.61;
79.71;10.641;5664.10;827.48;
79.71;10.641;5663.50;827.39;
79.71;10.642;5663.10;827.33;
79.72;10.642;5662.10;827.19;
79.72;10.643;5661.10;827.04;
79.73;10.644;5661.40;827.09;
79.74;10.644;5661.10;827.04;
79.74;10.645;5660.50;826.95;
79.75;10.646;5660.10;826.90;
79.75;10.646;5659.40;826.79;
79.75;10.647;5658.60;826.68;
79.76;10.648;5658.80;826.71;
79.76;10.649;5658.80;826.71;
79.77;10.649;5659.60;826.82;
79.78;10.649;5659.70;826.84;
79.78;10.651;5660.20;826.91;
79.79;10.651;5660.20;826.91;
79.79;10.651;5659.10;826.75;
79.79;10.653;5659.20;826.76;
79.80;10.653;5658.30;826.63;
79.81;10.653;5657.80;826.56;
79.81;10.655;5657.40;826.50;
79.82;10.655;5657.50;826.52;
79.82;10.656;5657.90;826.57;
79.82;10.656;5658.60;826.68;
79.83;10.657;5658.50;826.66;
79.83;10.658;5657.40;826.50;
79.84;10.658;5657.50;826.52;
79.85;10.659;5656.90;826.43;
79.85;10.660;5657.30;826.49;
79.86;10.660;5658.00;826.59;
79.86;10.661;5657.90;826.57;
79.86;10.661;5658.40;826.65;
79.87;10.663;5658.00;826.59;
79.88;10.663;5658.10;826.60;
79.88;10.663;5658.10;826.60;
79.89;10.665;5658.10;826.60;
79.89;10.665;5658.70;826.69;
79.89;10.665;5658.70;826.69;
79.90;10.667;5658.50;826.66;
79.90;10.667;5658.10;826.60;
79.91;10.667;5658.30;826.63;
79.92;10.668;5658.10;826.60;
79.92;10.669;5658.20;826.62;
79.93;10.670;5658.00;826.59;
79.93;10.670;5657.40;826.50;
79.93;10.671;5657.60;826.53;
79.94;10.672;5657.70;826.54;
79.94;10.672;5658.20;826.62;
79.95;10.673;5659.50;826.81;
79.96;10.674;5659.60;826.82;
79.96;10.675;5660.00;826.88;
79.96;10.675;5660.10;826.90;
79.97;10.675;5659.30;826.78;
79.97;10.677;5659.10;826.75;
79.98;10.677;5659.00;826.73;
79.99;10.677;5658.90;826.72;
79.99;10.679;5659.20;826.76;
80.00;10.679;5659.80;826.85;
80.00;10.679;5660.30;826.92;
80.00;10.681;5661.20;827.06;
80.01;10.681;5661.40;827.09;
80.01;10.682;5660.90;827.01;
80.02;10.682;5660.50;826.95;
80.03;10.683;5659.50;826.81;
80.03;10.684;5659.30;826.78;
80.04;10.684;5660.20;826.91;
80.04;10.685;5660.20;826.91;
80.04;10.686;5660.30;826.92;
80.05;10.686;5660.20;826.91;
80.06;10.687;5659.60;826.82;
80.06;10.688;5659.40;826.79;
80.07;10.689;5659.50;826.81;
80.07;10.689;5659.70;826.84;
80.07;10.689;5658.60;826.68;
80.08;10.691;5659.10;826.75;
80.08;10.691;5659.80;826.85;
80.09;10.691;5659.80;826.85;
80.10;10.693;5660.50;826.95;
80.10;10.693;5659.80;826.85;
80.11;10.693;5658.80;826.71;
80.11;10.694;5658.60;826.68;
80.11;10.695;5658.50;826.66;
80.12;10.696;5658.10;826.60;
80.13;10.696;5657.70;826.54;
80.13;10.697;5657.30;826.49;
80.14;10.698;5657.00;826.44;
80.14;10.698;5657.20;826.47;
80.14;10.699;5657.20;826.47;
80.15;10.700;5656.70;826.40;
80.15;10.700;5656.50;826.37;
80.16;10.701;5655.60;826.24;
80.17;10.701;5655.90;826.28;
80.17;10.703;5655.60;826.24;
80.18;10.703;5655.30;826.19;
80.18;10.703;5655.00;826.15;
80.18;10.705;5654.30;826.05;
80.19;10.705;5654.60;826.09;
80.19;10.705;5653.90;825.99;
80.20;10.707;5654.40;826.06;
80.21;10.707;5653.90;825.99;
80.21;10.708;5654.20;826.03;
80.21;10.708;5654.40;826.06;
80.22;10.709;5653.80;825.98;
80.22;10.710;5654.30;826.05;
80.23;10.710;5653.90;825.99;
80.24;10.711;5653.70;825.96;
80.24;10.712;5654.30;826.05;
80.25;10.712;5653.60;825.95;
80.25;10.713;5653.60;825.95;
80.25;10.714;5654.40;826.06;
80.26;10.715;5654.00;826.00;
80.26;10.715;5654.20;826.03;
80.27;10.715;5653.90;825.99;
80.28;10.717;5653.30;825.90;
80.28;10.717;5652.80;825.83;
80.29;10.717;5652.50;825.79;
80.29;10.719;5652.60;825.80;
80.29;10.719;5651.90;825.70;
80.30;10.719;5651.90;825.70;
80.31;10.720;5652.10;825.73;
80.31;10.721;5651.60;825.65;
80.32;10.722;5652.10;825.73;
80.32;10.722;5651.80;825.68;
80.32;10.723;5651.30;825.61;
80.33;10.724;5650.20;825.45;
80.33;10.724;5649.40;825.33;
80.34;10.725;5648.60;825.22;
80.35;10.726;5648.80;825.24;
80.35;10.726;5649.00;825.27;
80.36;10.727;5649.40;825.33;
80.36;10.727;5649.70;825.38;
80.36;10.729;5649.00;825.27;
80.37;10.729;5649.10;825.29;
80.38;10.729;5649.00;825.27;
80.38;10.731;5650.10;825.43;
80.39;10.731;5650.50;825.49;
80.39;10.731;5651.60;825.65;
80.39;10.733;5651.60;825.65;
80.40;10.733;5650.80;825.54;
80.40;10.733;5651.70;825.67;
80.41;10.734;5650.90;825.55;
80.42;10.735;5650.70;825.52;
80.42;10.736;5651.80;825.68;
80.43;10.736;5651.50;825.64;
80.43;10.737;5651.30;825.61;
80.43;10.738;5652.50;825.79;
80.44;10.738;5652.30;825.76;
80.44;10.739;5652.30;825.76;
80.45;10.740;5652.70;825.81;
80.46;10.741;5652.50;825.79;
80.46;10.741;5652.70;825.81;
80.46;10.741;5652.70;825.81;
80.47;10.743;5653.80;825.98;
80.47;10.743;5653.80;825.98;
80.48;10.743;5653.80;825.98;
80.49;10.745;5654.20;826.03;
80.49;10.745;5653.80;825.98;
80.50;10.745;5654.00;826.00;
80.50;10.747;5653.70;825.96;
80.50;10.747;5653.50;825.93;
80.51;10.748;5654.00;826.00;
80.51;10.748;5653.90;825.99;
80.52;10.749;5654.70;826.11;
80.53;10.750;5656.00;826.30;
80.53;10.750;5656.60;826.38;
80.54;10.751;5657.00;826.44;
80.54;10.752;5656.70;826.40;
80.54;10.752;5656.20;826.33;
80.55;10.753;5655.60;826.24;
80.56;10.753;5655.80;826.27;
80.56;10.755;5656.70;826.40;
80.57;10.755;5656.50;826.37;
80.57;10.756;5657.30;826.49;
80.57;10.757;5657.40;826.50;
80.58;10.757;5657.40;826.50;
80.58;10.758;5657.70;826.54;
80.59;10.759;5657.70;826.54;
80.60;10.759;5658.40;826.65;
80.60;10.760;5658.90;826.72;
80.61;10.760;5659.40;826.79;
80.61;10.761;5659.70;826.84;
80.61;10.762;5659.90;826.87;
80.62;10.762;5659.30;826.78;
80.63;10.763;5660.10;826.90;
80.63;10.764;5659.90;826.87;
80.64;10.764;5660.30;826.92;
80.64;10.765;5661.30;827.07;
80.64;10.766;5660.90;827.01;
80.65;10.767;5661.80;827.14;
80.65;10.767;5661.40;827.09;
80.66;10.767;5661.50;827.10;
80.67;10.769;5662.00;827.17;
80.67;10.769;5662.30;827.22;
80.68;10.769;5662.80;827.29;
80.68;10.771;5662.90;827.30;
80.68;10.771;5662.90;827.30;
80.69;10.771;5662.50;827.25;
80.69;10.773;5662.70;827.28;
80.70;10.773;5662.90;827.30;
80.71;10.774;5663.70;827.42;
80.71;10.774;5665.10;827.63;
80.71;10.775;5666.00;827.76;
80.72;10.776;5666.20;827.79;
80.72;10.776;5666.90;827.89;
80.73;10.777;5666.80;827.87;
80.74;10.778;5667.20;827.93;
80.74;10.778;5667.50;827.98;
80.75;10.779;5666.70;827.86;
80.75;10.780;5666.90;827.89;
80.75;10.781;5666.60;827.85;
80.76;10.781;5666.70;827.86;
80.76;10.781;5666.80;827.87;
80.77;10.783;5666.90;827.89;
80.78;10.783;5667.30;827.95;
80.78;10.783;5668.20;828.08;
80.79;10.785;5668.80;828.17;
80.79;10.785;5669.50;828.27;
80.79;10.785;5670.10;828.36;
80.80;10.786;5670.00;828.34;
80.81;10.787;5670.50;828.41;
80.81;10.788;5670.00;828.34;
80.82;10.788;5670.00;828.34;
80.82;10.789;5670.40;828.40;
80.82;10.790;5670.40;828.40;
80.83;10.790;5670.60;828.43;
80.83;10.791;5670.30;828.39;
80.84;10.792;5670.80;828.46;
80.85;10.792;5670.60;828.43;
80.85;10.793;5671.20;828.52;
80.86;10.793;5672.10;828.65;
80.86;10.795;5671.60;828.58;
80.86;10.795;5672.20;828.66;
80.87;10.795;5672.20;828.66;
80.88;10.797;5672.10;828.65;
80.88;10.797;5672.10;828.65;
80.89;10.797;5672.70;828.74;
80.89;10.799;5672.70;828.74;
80.89;10.799;5672.50;828.71;
80.90;10.800;5673.00;828.78;
80.90;10.800;5672.70;828.74;
80.91;10.801;5672.70;828.74;
80.92;10.802;5673.40;828.84;
80.92;10.802;5673.70;828.88;
80.93;10.803;5673.50;828.85;
80.93;10.804;5673.80;828.90;
80.93;10.804;5673.20;828.81;
80.94;10.805;5672.70;828.74;
80.94;10.806;5672.90;828.77;
80.95;10.807;5672.80;828.75;
80.96;10.807;5673.70;828.88;
80.96;10.808;5673.70;828.88;
80.96;10.809;5673.80;828.90;
80.97;10.809;5674.50;829.00;
80.97;10.810;5674.40;828.98;
80.98;10.811;5674.50;829.00;
80.99;10.811;5674.70;829.03;
80.99;10.812;5674.70;829.03;
81.00;10.813;5674.90;829.06;
81.00;10.813;5675.40;829.13;
81.00;10.814;5676.40;829.28;
81.01;10.814;5676.10;829.23;
81.01;10.815;5675.80;829.19;
81.02;10.816;5675.40;829.13;
81.03;10.816;5674.20;828.96;
81.03;10.817;5674.00;828.93;
81.04;10.818;5673.90;828.91;
81.04;10.818;5674.30;828.97;
81.04;10.819;5674.10;828.94;
81.05;10.820;5673.90;828.91;
81.06;10.821;5673.90;828.91;
81.06;10.821;5674.50;829.00;
81.07;10.821;5674.80;829.04;
81.07;10.823;5675.90;829.20;
81.07;10.823;5676.80;829.34;
81.08;10.824;5676.90;829.35;
81.08;10.825;5677.60;829.45;
81.09;10.825;5677.30;829.41;
