
Zeit;Weg;Kraft;Biegespannung;
322.13;42.964;790.30;115.46;
322.14;42.964;789.70;115.37;
322.14;42.965;790.30;115.46;
322.14;42.965;790.00;115.41;
322.15;42.966;790.60;115.50;
322.15;42.966;790.90;115.54;
322.16;42.967;790.80;115.53;
322.17;42.968;791.60;115.65;
322.17;42.968;791.40;115.62;
322.17;42.969;791.40;115.62;
322.18;42.970;791.20;115.59;
322.18;42.971;790.90;115.54;
322.19;42.972;791.60;115.65;
322.20;42.972;792.10;115.72;
322.20;42.972;792.20;115.73;
322.20;42.973;792.20;115.73;
322.21;42.974;791.40;115.62;
322.21;42.974;791.40;115.62;
322.22;42.975;791.30;115.60;
322.23;42.976;791.00;115.56;
322.23;42.977;790.50;115.49;
322.23;42.978;790.20;115.44;
322.24;42.978;790.10;115.43;
322.24;42.979;790.60;115.50;
322.25;42.979;791.10;115.57;
322.26;42.980;790.30;115.46;
322.26;42.980;789.60;115.35;
322.27;42.981;787.50;115.05;
322.27;42.982;786.20;114.86;
322.27;42.982;785.80;114.80;
322.28;42.984;785.10;114.70;
322.29;42.984;785.70;114.78;
322.29;42.985;786.50;114.90;
322.30;42.986;786.30;114.87;
322.30;42.986;786.10;114.84;
322.30;42.986;786.30;114.87;
322.31;42.987;785.30;114.73;
322.32;42.988;785.40;114.74;
322.32;42.988;785.90;114.81;
322.33;42.989;785.80;114.80;
322.33;42.990;786.60;114.92;
322.33;42.991;787.00;114.97;
322.34;42.992;787.20;115.00;
322.35;42.992;787.50;115.05;
322.35;42.993;787.40;115.03;
322.36;42.993;787.30;115.02;
322.36;42.994;787.20;115.00;
322.36;42.995;787.50;115.05;
322.37;42.995;787.80;115.09;
322.38;42.996;787.60;115.06;
322.38;42.996;787.50;115.05;
322.39;42.998;787.50;115.05;
322.39;42.998;787.50;115.05;
322.39;42.999;788.50;115.19;
322.40;43.000;789.10;115.28;
322.40;43.000;789.50;115.34;
322.41;43.000;789.80;115.38;
322.42;43.001;789.60;115.35;
322.42;43.002;789.60;115.35;
322.42;43.002;788.80;115.24;
322.43;43.004;788.40;115.18;
322.43;43.004;788.10;115.14;
322.44;43.005;787.80;115.09;
322.45;43.006;788.60;115.21;
322.45;43.006;788.90;115.25;
322.45;43.007;789.50;115.34;
322.46;43.007;789.90;115.40;
322.46;43.008;789.90;115.40;
322.47;43.008;789.30;115.31;
322.48;43.009;789.60;115.35;
322.48;43.010;790.10;115.43;
322.48;43.011;790.30;115.46;
322.49;43.012;791.20;115.59;
322.49;43.012;790.90;115.54;
322.50;43.013;791.00;115.56;
322.51;43.014;791.00;115.56;
322.51;43.014;791.10;115.57;
322.52;43.014;791.20;115.59;
322.52;43.015;790.80;115.53;
322.52;43.016;791.20;115.59;
322.53;43.016;791.40;115.62;
322.54;43.018;791.40;115.62;
322.54;43.018;791.90;115.69;
322.55;43.019;792.00;115.70;
322.55;43.020;792.00;115.70;
322.55;43.020;791.80;115.68;
322.56;43.021;791.80;115.68;
322.57;43.021;790.80;115.53;
322.57;43.022;790.60;115.50;
322.58;43.022;790.40;115.47;
322.58;43.023;790.00;115.41;
322.58;43.024;790.90;115.54;
322.59;43.025;790.70;115.51;
322.60;43.026;790.40;115.47;
322.60;43.026;789.30;115.31;
322.61;43.027;787.70;115.08;
322.61;43.028;787.50;115.05;
322.61;43.028;787.00;114.97;
322.62;43.028;787.10;114.99;
322.63;43.029;787.30;115.02;
322.63;43.030;787.50;115.05;
322.64;43.030;787.40;115.03;
322.64;43.032;787.80;115.09;
322.64;43.032;787.70;115.08;
322.65;43.033;787.40;115.03;
322.65;43.034;787.70;115.08;
322.66;43.034;787.90;115.11;
322.67;43.035;788.20;115.15;
322.67;43.035;788.00;115.12;
322.67;43.036;788.10;115.14;
322.68;43.036;788.10;115.14;
322.68;43.037;788.30;115.16;
322.69;43.038;788.50;115.19;
322.70;43.039;788.20;115.15;
322.70;43.040;787.70;115.08;
322.70;43.040;787.90;115.11;
322.71;43.041;787.80;115.09;
322.71;43.042;788.70;115.22;
322.72;43.042;789.20;115.30;
322.73;43.042;789.20;115.30;
322.73;43.043;789.00;115.27;
322.73;43.044;789.00;115.27;
322.74;43.044;789.10;115.28;
322.74;43.046;788.90;115.25;
322.75;43.046;789.60;115.35;
322.76;43.047;789.30;115.31;
322.76;43.048;789.70;115.37;
322.77;43.048;789.50;115.34;
322.77;43.049;789.70;115.37;
322.77;43.049;790.10;115.43;
322.78;43.050;789.70;115.37;
322.79;43.050;789.90;115.40;
322.79;43.051;789.90;115.40;
322.80;43.052;789.40;115.33;
322.80;43.053;790.20;115.44;
322.80;43.054;791.00;115.56;
322.81;43.054;790.20;115.44;
322.82;43.055;790.20;115.44;
322.82;43.056;789.40;115.33;
322.83;43.056;788.60;115.21;
322.83;43.056;789.40;115.33;
322.83;43.057;789.90;115.40;
322.84;43.058;790.30;115.46;
322.85;43.059;790.80;115.53;
322.85;43.060;790.70;115.51;
322.86;43.060;790.60;115.50;
322.86;43.061;790.70;115.51;
322.86;43.062;790.90;115.54;
322.87;43.062;791.10;115.57;
322.88;43.063;791.10;115.57;
322.88;43.063;791.30;115.60;
322.89;43.064;790.40;115.47;
322.89;43.065;789.90;115.40;
322.89;43.065;789.40;115.33;
322.90;43.066;789.70;115.37;
322.90;43.067;790.20;115.44;
322.91;43.068;789.70;115.37;
322.92;43.068;789.00;115.27;
322.92;43.069;788.10;115.14;
322.92;43.069;787.60;115.06;
322.93;43.070;786.70;114.93;
322.93;43.070;786.20;114.86;
322.94;43.071;784.60;114.62;
322.95;43.072;784.30;114.58;
322.95;43.073;784.80;114.65;
322.95;43.074;784.90;114.67;
322.96;43.074;785.70;114.78;
322.96;43.075;786.00;114.83;
322.97;43.076;786.20;114.86;
322.98;43.076;786.80;114.95;
322.98;43.077;787.50;115.05;
322.98;43.077;787.90;115.11;
322.99;43.078;787.80;115.09;
322.99;43.078;787.60;115.06;
323.00;43.079;786.80;114.95;
323.01;43.080;786.40;114.89;
323.01;43.081;786.40;114.89;
323.02;43.082;786.90;114.96;
323.02;43.082;787.10;114.99;
323.02;43.083;786.70;114.93;
323.03;43.083;787.00;114.97;
323.04;43.084;786.70;114.93;
323.04;43.084;786.60;114.92;
323.05;43.085;787.70;115.08;
323.05;43.086;787.30;115.02;
323.05;43.086;787.30;115.02;
323.06;43.088;788.30;115.16;
323.07;43.088;787.80;115.09;
323.07;43.089;788.50;115.19;
323.08;43.090;788.70;115.22;
323.08;43.090;788.20;115.15;
323.08;43.090;788.30;115.16;
323.09;43.091;788.30;115.16;
323.10;43.092;789.10;115.28;
323.10;43.093;789.40;115.33;
323.11;43.093;789.70;115.37;
323.11;43.094;789.90;115.40;
323.11;43.095;789.70;115.37;
323.12;43.096;789.60;115.35;
323.13;43.096;789.30;115.31;
323.13;43.097;789.20;115.30;
323.14;43.097;789.50;115.34;
323.14;43.098;790.40;115.47;
323.14;43.099;790.60;115.50;
323.15;43.099;791.00;115.56;
323.15;43.100;791.10;115.57;
323.16;43.101;790.50;115.49;
323.17;43.102;790.90;115.54;
323.17;43.102;790.80;115.53;
323.17;43.103;790.90;115.54;
323.18;43.104;790.90;115.54;
323.18;43.104;790.60;115.50;
323.19;43.105;790.20;115.44;
323.20;43.105;789.90;115.40;
323.20;43.106;790.80;115.53;
323.20;43.107;791.30;115.60;
323.21;43.107;792.50;115.78;
323.21;43.108;792.70;115.81;
323.22;43.109;792.60;115.79;
323.23;43.110;792.30;115.75;
323.23;43.110;791.80;115.68;
323.23;43.111;791.70;115.66;
323.24;43.111;791.60;115.65;
323.24;43.112;791.30;115.60;
323.25;43.112;790.70;115.51;
323.26;43.113;789.60;115.35;
323.26;43.114;788.40;115.18;
323.27;43.114;787.90;115.11;
323.27;43.116;786.80;114.95;
323.27;43.116;787.00;114.97;
323.28;43.117;787.00;114.97;
323.29;43.118;786.40;114.89;
323.29;43.118;787.10;114.99;
323.30;43.119;786.30;114.87;
323.30;43.119;786.90;114.96;
323.30;43.120;787.30;115.02;
323.31;43.120;786.70;114.93;
323.32;43.121;787.60;115.06;
323.32;43.122;786.60;114.92;
323.33;43.123;786.60;114.92;
323.33;43.124;787.30;115.02;
323.33;43.124;786.70;114.93;
323.34;43.125;787.30;115.02;
323.35;43.125;786.80;114.95;
323.35;43.126;786.40;114.89;
323.36;43.126;787.20;115.00;
323.36;43.127;787.00;114.97;
323.36;43.128;787.80;115.09;
323.37;43.129;788.10;115.14;
323.38;43.130;787.70;115.08;
323.38;43.130;788.10;115.14;
323.39;43.131;788.20;115.15;
323.39;43.132;787.80;115.09;
323.39;43.132;787.60;115.06;
323.40;43.132;787.70;115.08;
323.40;43.133;787.40;115.03;
323.41;43.134;788.50;115.19;
323.42;43.134;789.00;115.27;
323.42;43.136;788.80;115.24;
323.42;43.136;789.00;115.27;
323.43;43.137;788.60;115.21;
323.43;43.138;788.90;115.25;
323.44;43.138;788.90;115.25;
323.45;43.139;788.90;115.25;
323.45;43.139;789.60;115.35;
323.45;43.140;790.10;115.43;
323.46;43.140;790.50;115.49;
323.46;43.141;791.60;115.65;
323.47;43.142;791.10;115.57;
323.48;43.143;790.60;115.50;
323.48;43.144;789.90;115.40;
323.48;43.144;789.60;115.35;
323.49;43.145;789.30;115.31;
323.49;43.146;788.70;115.22;
323.50;43.146;789.20;115.30;
323.51;43.146;788.90;115.25;
323.51;43.147;789.20;115.30;
323.52;43.148;789.50;115.34;
323.52;43.148;789.60;115.35;
323.52;43.150;789.80;115.38;
323.53;43.150;790.10;115.43;
323.54;43.151;790.90;115.54;
323.54;43.152;791.30;115.60;
323.55;43.152;791.70;115.66;
323.55;43.153;791.60;115.65;
323.55;43.153;790.90;115.54;
323.56;43.154;790.60;115.50;
323.57;43.154;790.40;115.47;
323.57;43.155;790.90;115.54;
323.58;43.156;791.30;115.60;
323.58;43.157;792.10;115.72;
323.58;43.158;791.60;115.65;
323.59;43.158;790.70;115.51;
323.60;43.159;789.80;115.38;
323.60;43.159;787.80;115.09;
323.61;43.160;787.40;115.03;
323.61;43.160;785.90;114.81;
323.61;43.161;785.10;114.70;
323.62;43.162;785.00;114.68;
323.63;43.162;784.60;114.62;
323.63;43.163;785.50;114.76;
323.64;43.164;785.10;114.70;
323.64;43.165;785.10;114.70;
323.64;43.165;785.30;114.73;
323.65;43.166;784.80;114.65;
323.65;43.167;786.20;114.86;
323.66;43.167;786.70;114.93;
323.67;43.168;786.40;114.89;
323.67;43.168;786.70;114.93;
323.67;43.169;786.10;114.84;
323.68;43.170;785.30;114.73;
323.68;43.171;785.80;114.80;
323.69;43.172;786.20;114.86;
323.70;43.172;786.90;114.96;
323.70;43.173;787.40;115.03;
323.70;43.174;787.70;115.08;
323.71;43.174;788.00;115.12;
323.71;43.174;787.70;115.08;
323.72;43.175;787.50;115.05;
323.73;43.176;787.00;114.97;
323.73;43.176;786.30;114.87;
323.73;43.178;786.70;114.93;
323.74;43.178;787.90;115.11;
323.74;43.179;788.80;115.24;
323.75;43.180;789.30;115.31;
323.76;43.180;789.30;115.31;
323.76;43.181;789.50;115.34;
323.77;43.181;789.00;115.27;
323.77;43.182;789.30;115.31;
323.77;43.182;788.80;115.24;
323.78;43.183;787.90;115.11;
323.79;43.184;788.30;115.16;
323.79;43.185;788.30;115.16;
323.80;43.186;788.90;115.25;
323.80;43.186;789.80;115.38;
323.80;43.187;790.10;115.43;
323.81;43.188;790.20;115.44;
323.82;43.188;790.20;115.44;
323.82;43.188;789.80;115.38;
323.83;43.189;790.00;115.41;
323.83;43.190;790.20;115.44;
323.83;43.190;790.50;115.49;
323.84;43.191;790.80;115.53;
323.85;43.192;790.40;115.47;
323.85;43.193;790.70;115.51;
323.86;43.193;790.50;115.49;
323.86;43.194;790.20;115.44;
323.86;43.194;789.90;115.40;
323.87;43.195;789.40;115.33;
323.88;43.196;790.20;115.44;
323.88;43.196;789.70;115.37;
323.89;43.197;790.10;115.43;
323.89;43.198;790.70;115.51;
323.89;43.199;789.90;115.40;
323.90;43.200;790.60;115.50;
323.90;43.200;790.30;115.46;
323.91;43.201;790.10;115.43;
323.92;43.201;789.80;115.38;
323.92;43.202;789.80;115.38;
323.92;43.202;790.00;115.41;
323.93;43.203;789.30;115.31;
323.93;43.204;788.60;115.21;
323.94;43.204;787.70;115.08;
323.95;43.206;786.60;114.92;
323.95;43.206;786.20;114.86;
323.95;43.207;785.90;114.81;
323.96;43.207;785.20;114.71;
323.96;43.208;785.40;114.74;
323.97;43.208;785.60;114.77;
323.98;43.209;786.20;114.86;
323.98;43.210;786.80;114.95;
323.98;43.210;786.50;114.90;
323.99;43.211;786.10;114.84;
323.99;43.212;786.20;114.86;
324.00;43.213;786.50;114.90;
324.01;43.213;787.00;114.97;
324.01;43.214;787.40;115.03;
324.02;43.215;787.40;115.03;
324.02;43.215;787.10;114.99;
324.02;43.216;787.20;115.00;
324.03;43.216;787.90;115.11;
324.04;43.217;787.80;115.09;
324.04;43.218;788.10;115.14;
324.05;43.218;787.90;115.11;
324.05;43.219;787.20;115.00;
324.05;43.220;787.50;115.05;
324.06;43.221;787.00;114.97;
324.07;43.221;787.10;114.99;
324.07;43.222;787.40;115.03;
324.08;43.222;787.00;114.97;
324.08;43.223;788.30;115.16;
324.08;43.224;789.00;115.27;
324.09;43.224;789.10;115.28;
324.10;43.225;789.50;115.34;
324.10;43.226;788.70;115.22;
324.11;43.227;788.00;115.12;
324.11;43.227;788.40;115.18;
324.11;43.228;788.50;115.19;
324.12;43.229;788.40;115.18;
324.13;43.229;788.70;115.22;
324.13;43.230;788.70;115.22;
324.14;43.230;789.10;115.28;
324.14;43.231;790.60;115.50;
324.14;43.232;790.80;115.53;
324.15;43.232;791.20;115.59;
324.15;43.234;791.20;115.59;
324.16;43.234;789.60;115.35;
324.17;43.235;789.50;115.34;
324.17;43.236;789.30;115.31;
324.17;43.236;789.20;115.30;
324.18;43.236;789.90;115.40;
324.18;43.237;790.10;115.43;
324.19;43.238;789.80;115.38;
324.20;43.238;790.10;115.43;
324.20;43.239;790.40;115.47;
324.20;43.240;789.90;115.40;
324.21;43.241;790.20;115.44;
324.21;43.242;790.40;115.47;
324.22;43.242;790.20;115.44;
324.23;43.243;790.30;115.46;
324.23;43.243;790.20;115.44;
324.23;43.244;790.10;115.43;
324.24;43.244;789.90;115.40;
324.24;43.245;790.30;115.46;
324.25;43.246;789.90;115.40;
324.26;43.246;789.40;115.33;
324.26;43.248;788.80;115.24;
324.27;43.248;787.80;115.09;
324.27;43.249;786.30;114.87;
324.27;43.250;785.30;114.73;
324.28;43.250;784.40;114.59;
324.29;43.250;784.20;114.57;
324.29;43.251;784.30;114.58;
324.30;43.252;784.50;114.61;
324.30;43.252;785.20;114.71;
324.30;43.254;785.00;114.68;
324.31;43.254;786.00;114.83;
324.32;43.255;785.80;114.80;
324.32;43.256;785.80;114.80;
324.33;43.256;785.70;114.78;
324.33;43.257;785.40;114.74;
324.33;43.257;786.00;114.83;
324.34;43.258;786.00;114.83;
324.35;43.258;786.00;114.83;
324.35;43.259;786.50;114.90;
324.36;43.260;786.20;114.86;
324.36;43.261;786.50;114.90;
324.36;43.262;787.10;114.99;
324.37;43.262;786.40;114.89;
324.38;43.263;786.70;114.93;
324.38;43.264;786.20;114.86;
324.39;43.264;785.90;114.81;
324.39;43.264;786.50;114.90;
324.39;43.265;786.90;114.96;
324.40;43.266;787.60;115.06;
324.40;43.266;788.30;115.16;
324.41;43.268;787.90;115.11;
324.42;43.268;787.50;115.05;
324.42;43.269;787.70;115.08;
324.42;43.270;787.90;115.11;
324.43;43.270;788.20;115.15;
324.43;43.271;788.50;115.19;
324.44;43.271;788.80;115.24;
324.45;43.272;788.20;115.15;
324.45;43.272;788.40;115.18;
324.45;43.273;788.10;115.14;
324.46;43.274;787.90;115.11;
324.46;43.275;788.70;115.22;
324.47;43.276;788.90;115.25;
324.48;43.276;789.40;115.33;
324.48;43.277;789.70;115.37;
324.48;43.278;789.10;115.28;
324.49;43.278;789.00;115.27;
324.49;43.278;788.70;115.22;
324.50;43.279;788.30;115.16;
324.51;43.280;788.40;115.18;
324.51;43.280;789.10;115.28;
324.52;43.282;789.50;115.34;
324.52;43.282;790.20;115.44;
324.52;43.283;790.00;115.41;
324.53;43.284;789.30;115.31;
324.54;43.284;789.30;115.31;
324.54;43.285;789.30;115.31;
324.55;43.285;790.00;115.41;
324.55;43.286;790.60;115.50;
324.55;43.286;790.80;115.53;
324.56;43.287;791.10;115.57;
324.57;43.288;790.50;115.49;
324.57;43.289;790.30;115.46;
324.58;43.290;790.30;115.46;
324.58;43.290;789.90;115.40;
324.58;43.291;789.80;115.38;
324.59;43.292;788.70;115.22;
324.60;43.292;787.80;115.09;
324.60;43.292;786.60;114.92;
324.61;43.293;786.30;114.87;
324.61;43.294;786.20;114.86;
324.61;43.294;785.90;114.81;
324.62;43.296;786.20;114.86;
324.63;43.296;786.30;114.87;
324.63;43.297;786.40;114.89;
324.64;43.298;786.60;114.92;
324.64;43.298;785.70;114.78;
324.64;43.299;786.20;114.86;
324.65;43.299;785.90;114.81;
324.65;43.300;785.70;114.78;
324.66;43.301;786.20;114.86;
324.67;43.301;785.40;114.74;
324.67;43.302;785.70;114.78;
324.67;43.303;786.20;114.86;
324.68;43.304;786.20;114.86;
324.68;43.304;785.70;114.78;
324.69;43.305;786.90;114.96;
324.70;43.306;787.20;115.00;
324.70;43.306;788.20;115.15;
324.70;43.307;788.90;115.25;
324.71;43.307;788.20;115.15;
324.71;43.308;787.60;115.06;
324.72;43.309;787.20;115.00;
324.73;43.310;787.30;115.02;
324.73;43.310;786.90;114.96;
324.73;43.311;786.80;114.95;
324.74;43.312;786.70;114.93;
324.74;43.312;785.90;114.81;
324.75;43.313;786.50;114.90;
324.76;43.313;786.40;114.89;
324.76;43.314;786.10;114.84;
324.77;43.315;786.70;114.93;
324.77;43.315;786.30;114.87;
324.77;43.316;786.80;114.95;
324.78;43.317;786.70;114.93;
324.79;43.318;787.40;115.03;
324.79;43.318;788.20;115.15;
324.80;43.319;788.60;115.21;
324.80;43.319;789.20;115.30;
324.80;43.320;789.10;115.28;
324.81;43.321;789.60;115.35;
324.82;43.321;789.20;115.30;
324.82;43.322;789.10;115.28;
324.83;43.323;789.10;115.28;
324.83;43.324;788.40;115.18;
324.83;43.324;788.80;115.24;
324.84;43.325;788.90;115.25;
324.85;43.326;789.60;115.35;
324.85;43.326;789.70;115.37;
324.86;43.327;789.80;115.38;
324.86;43.327;790.60;115.50;
324.86;43.328;790.40;115.47;
324.87;43.329;790.90;115.54;
324.88;43.329;790.70;115.51;
324.88;43.330;790.70;115.51;
324.89;43.331;790.70;115.51;
324.89;43.332;789.90;115.40;
324.89;43.332;790.10;115.43;
324.90;43.333;789.90;115.40;
324.90;43.333;789.20;115.30;
324.91;43.334;788.60;115.21;
324.92;43.335;786.30;114.87;
324.92;43.335;784.40;114.59;
324.92;43.336;782.80;114.36;
324.93;43.337;782.00;114.24;
324.93;43.338;783.10;114.40;
324.94;43.338;783.50;114.46;
324.95;43.339;784.20;114.57;
324.95;43.340;784.90;114.67;
324.95;43.340;785.20;114.71;
324.96;43.341;785.60;114.77;
324.96;43.341;785.80;114.80;
324.97;43.342;785.80;114.80;
324.98;43.343;786.00;114.83;
324.98;43.343;786.00;114.83;
324.98;43.344;787.10;114.99;
324.99;43.345;787.20;115.00;
324.99;43.346;786.40;114.89;
325.00;43.346;786.40;114.89;
325.01;43.347;785.50;114.76;
325.01;43.347;785.60;114.77;
325.02;43.348;786.90;114.96;
325.02;43.348;787.30;115.02;
325.02;43.349;787.60;115.06;
325.03;43.350;787.80;115.09;
325.04;43.351;787.80;115.09;
325.04;43.352;787.00;114.97;
325.05;43.352;787.80;115.09;
325.05;43.353;787.50;115.05;
325.05;43.354;786.70;114.93;
325.06;43.354;787.60;115.06;
325.07;43.355;786.80;114.95;
325.07;43.355;787.10;114.99;
325.08;43.356;788.00;115.12;
325.08;43.357;788.10;115.14;
325.08;43.357;788.30;115.16;
325.09;43.358;788.40;115.18;
325.10;43.359;787.70;115.08;
325.10;43.360;787.50;115.05;
325.11;43.360;788.10;115.14;
325.11;43.361;788.30;115.16;
325.11;43.361;788.60;115.21;
325.12;43.362;788.50;115.19;
325.13;43.362;788.00;115.12;
325.13;43.363;788.30;115.16;
325.14;43.364;788.90;115.25;
325.14;43.364;789.30;115.31;
325.14;43.366;789.00;115.27;
325.15;43.366;788.80;115.24;
325.15;43.367;788.80;115.24;
325.16;43.368;788.60;115.21;
325.17;43.368;789.00;115.27;
325.17;43.369;789.70;115.37;
325.17;43.369;790.00;115.41;
325.18;43.370;790.20;115.44;
325.18;43.371;790.30;115.46;
325.19;43.371;789.60;115.35;
325.20;43.372;789.60;115.35;
325.20;43.373;789.80;115.38;
325.20;43.374;790.30;115.46;
325.21;43.374;790.90;115.54;
325.21;43.375;791.30;115.60;
325.22;43.375;791.00;115.56;
325.23;43.376;790.80;115.53;
325.23;43.376;790.50;115.49;
325.23;43.377;790.40;115.47;
325.24;43.378;791.40;115.62;
325.24;43.379;791.40;115.62;
325.25;43.380;791.10;115.57;
325.26;43.380;790.60;115.50;
325.26;43.381;789.90;115.40;
325.27;43.382;789.30;115.31;
325.27;43.382;788.70;115.22;
325.27;43.382;787.40;115.03;
325.28;43.383;786.40;114.89;
325.29;43.384;785.80;114.80;
325.29;43.384;785.60;114.77;
325.30;43.386;786.30;114.87;
325.30;43.386;786.20;114.86;
325.30;43.387;787.00;114.97;
325.31;43.388;787.40;115.03;
325.32;43.388;787.30;115.02;
325.32;43.389;787.80;115.09;
325.33;43.389;786.80;114.95;
325.33;43.390;786.70;114.93;
325.33;43.390;786.40;114.89;
325.34;43.391;786.10;114.84;
325.35;43.392;786.90;114.96;
325.35;43.393;786.20;114.86;
325.36;43.394;786.60;114.92;
325.36;43.394;786.80;114.95;
325.36;43.395;786.70;114.93;
325.37;43.396;787.40;115.03;
325.38;43.396;787.50;115.05;
325.38;43.396;787.20;115.00;
325.39;43.397;786.60;114.92;
325.39;43.398;787.10;114.99;
325.39;43.398;787.60;115.06;
325.40;43.400;787.70;115.08;
325.40;43.400;788.00;115.12;
325.41;43.401;787.80;115.09;
325.42;43.402;787.00;114.97;
325.42;43.402;787.50;115.05;
325.42;43.403;787.90;115.11;
325.43;43.403;787.80;115.09;
325.43;43.404;788.20;115.15;
325.44;43.404;788.10;115.14;
325.45;43.405;788.30;115.16;
325.45;43.406;788.30;115.16;
325.45;43.407;787.60;115.06;
325.46;43.407;786.90;114.96;
325.46;43.408;786.60;114.92;
325.47;43.409;786.50;114.90;
325.48;43.409;787.80;115.09;
325.48;43.410;788.70;115.22;
325.48;43.410;789.60;115.35;
325.49;43.411;789.80;115.38;
325.49;43.412;788.90;115.25;
325.50;43.412;788.40;115.18;
325.51;43.414;788.30;115.16;
325.51;43.414;788.70;115.22;
325.52;43.415;789.30;115.31;
325.52;43.416;789.80;115.38;
325.52;43.416;789.90;115.40;
325.53;43.417;790.10;115.43;
325.54;43.417;790.10;115.43;
325.54;43.418;790.00;115.41;
325.55;43.418;789.60;115.35;
325.55;43.419;789.00;115.27;
325.55;43.420;788.90;115.25;
325.56;43.421;789.20;115.30;
325.57;43.422;789.70;115.37;
325.57;43.422;790.30;115.46;
325.58;43.423;790.80;115.53;
325.58;43.424;790.70;115.51;
325.58;43.424;790.70;115.51;
325.59;43.424;790.20;115.44;
325.60;43.425;789.50;115.34;
325.60;43.426;788.70;115.22;
325.61;43.426;787.10;114.99;
325.61;43.428;785.70;114.78;
325.61;43.428;783.90;114.52;
325.62;43.429;782.80;114.36;
325.63;43.429;782.70;114.35;
325.63;43.430;782.10;114.26;
325.64;43.431;783.30;114.43;
325.64;43.431;783.50;114.46;
325.64;43.432;784.20;114.57;
325.65;43.432;785.40;114.74;
325.65;43.433;785.30;114.73;
325.66;43.434;786.00;114.83;
325.67;43.435;786.20;114.86;
325.67;43.436;785.50;114.76;
325.67;43.436;785.50;114.76;
325.68;43.437;785.00;114.68;
325.68;43.438;784.60;114.62;
325.69;43.438;784.40;114.59;
325.70;43.438;784.90;114.67;
325.70;43.439;785.50;114.76;
325.70;43.440;785.40;114.74;
325.71;43.440;786.20;114.86;
325.71;43.441;785.70;114.78;
325.72;43.442;785.80;114.80;
325.73;43.443;786.30;114.87;
325.73;43.444;786.50;114.90;
325.73;43.444;787.20;115.00;
325.74;43.444;787.60;115.06;
325.74;43.445;787.70;115.08;
325.75;43.446;788.30;115.16;
325.76;43.446;787.70;115.08;
325.76;43.447;787.40;115.03;
325.77;43.448;788.20;115.15;
325.77;43.449;787.80;115.09;
325.77;43.450;787.90;115.11;
